scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,
g2_rain_fade,RAIN_FADE,24,,300,2,29,ok,,,1,67.69500001,2015,5,10.888,0.135,10.477,10.442167,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,30,ok,,,1,75.7725,2017,5,10.486,0.121,11.194,11.206167,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,31,ok,,,1,69.664167,2010,5,11.438,0.214,10.66,10.614291,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,32,ok,,,1,71.936583,2012,5,10.533,0.081,10.628,10.597542,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,33,ok,,,1,75.17575,2013,5,11.423,0.145,11.487,11.406833,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,7,7,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,34,ok,,,1,72.873667,2015,5,11.756,0.086,10.601,10.58075,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,35,ok,,,1,69.927459,2015,5,10.583,0.124,11.037,11.281834,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,36,ok,,,2,73.631,2017,5,11.273,0.146,11.94,11.93375,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,37,ok,,,2,75.766375,2014,5,11.81,0.139,11.564,11.560291,887,709,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,3,4,0.75,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,38,ok,,,1,69.299167,2016,5,10.819,0.139,10.834,10.826083,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,39,ok,,,1,79.007708,2017,5,11.512,0.102,10.604,10.580417,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,40,ok,,,1,73.20125,2013,5,11.685,0.114,10.639,10.601125,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,41,timeout,wait_m6,0,3,505.831708,356,1,4.685,0,0,0,356,0,0,356,1,0,0,1,1.7631E+12,,heavy,0.25,25,0,8,9,0.888888889,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,42,ok,,,2,77.018416,2014,5,13.196,0.092,11.349,11.365167,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,43,ok,,,1,68.395459,2013,5,10.439,0.119,11.007,10.99225001,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,44,ok,,,1,77.757916,2009,5,14.484,0.196,10.993,10.961667,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,45,timeout,wait_m6,0,3,504.831625,356,1,3.783,0,0,0,356,0,0,356,1,0,0,1,1.7631E+12,,heavy,0.25,25,0,9,9,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,46,ok,,,1,73.42212499,2017,5,13.121,0.142,11.966,12.024708,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,5,0.8,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,47,ok,,,1,72.997959,2017,5,10.41,0.107,11.42,11.42779199,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,48,ok,,,1,76.327542,2015,5,10.34,0.096,11.572,11.619833,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,49,ok,,,1,73.486959,2017,5,11.314,0.122,10.827,10.926542,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,50,ok,,,1,78.62574999,2016,5,12.791,0.153,11.568,11.579708,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,7,7,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,51,ok,,,1,66.20145799,2013,5,10.772,0.134,10.595,10.569125,887,709,417,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,52,ok,,,1,66.583375,2012,5,11.769,0.106,10.346,10.310542,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,53,timeout,wait_m6,0,3,504.973459,357,1,4.278,0,0,0,357,0,0,357,1,0,0,1,1.7631E+12,,heavy,0.25,25,0,9,9,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,54,ok,,,1,65.1755,2012,5,10.664,0.12,10.63,10.611875,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,55,ok,,,1,69.14266699,2014,5,11.901,0.118,11.273,11.257209,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,56,ok,,,1,79.438375,2010,5,10.48,0.128,10.63,10.613583,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,57,ok,,,1,69.90525,2016,5,11.612,0.137,10.908,10.884292,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,7,0.714285714,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,58,ok,,,3,69.693459,2014,5,10.459,0.119,10.59,10.60925,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,59,ok,,,1,94.884458,2013,5,36.448,0.095,11.657,11.631417,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,60,ok,,,1,75.509125,2017,5,11.339,0.15,11.501,11.393,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,61,ok,,,1,75.778792,2015,5,11.766,0.127,10.749,10.711959,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,62,ok,,,1,69.494708,2017,5,10.348,0.099,11.075,11.144333,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,63,ok,,,1,73.24699999,2015,5,12.095,0.101,10.71,10.664208,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,64,ok,,,1,74.66925,2012,5,13.333,0.153,15.16,15.155084,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,7,7,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,65,ok,,,1,70.067625,2015,5,10.568,0.102,11.484,11.498708,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,66,ok,,,2,73.083959,2015,5,10.789,0.157,12.104,12.085167,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,3,4,0.75,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,67,ok,,,1,78.765917,2011,5,11.223,0.191,10.842,10.808334,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,68,ok,,,2,83.621959,2013,5,13.21,0.099,13.725,13.69266601,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,9,9,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,69,ok,,,1,77.743,2014,5,11.643,0.108,10.574,10.541959,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,70,ok,,,1,77.049792,2012,5,10.724,0.124,10.408,10.371125,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,71,ok,,,1,67.684292,2014,5,11.509,0.088,11.36,11.348916,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,72,ok,,,3,74.287875,2010,5,10.351,0.245,11.364,11.329417,886,708,416,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,73,ok,,,2,73.803833,2013,5,12.677,0.136,11.382,11.3495,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,3,4,0.75,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,74,ok,,,1,70.354708,2015,5,10.451,0.104,10.456,10.433167,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,75,ok,,,2,81.620792,2008,5,11.698,0.111,11.01,10.974375,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,6,6,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,76,ok,,,1,74.091,2012,5,11.76,0.145,11.093,11.055667,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,77,ok,,,1,81.653917,2015,5,11.007,0.136,10.826,10.809083,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,78,ok,,,1,78.407458,2015,5,13.872,0.13,12.133,12.100334,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,79,ok,,,1,76.35612501,2010,5,13.01,0.143,12.7,12.662625,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,80,ok,,,1,74.884334,2015,5,10.549,0.086,11.041,11.04525,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,81,ok,,,1,75,2014,5,11.3,0.118,10.81,10.765791,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,82,ok,,,1,75.502667,2017,5,10.665,0.088,10.473,10.424125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,83,ok,,,2,78.14,2015,5,11.758,0.111,13.083,13.07537501,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,6,6,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,84,ok,,,1,70.786542,2012,5,11.53,0.101,11.385,11.382292,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,85,timeout,wait_m4,0,3,304.912917,97,1,3.867,0,0,0,97,0,0,97,1,0,0,1,,,heavy,0.25,25,0,0,5,0,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,86,ok,,,1,74.069083,2012,5,10.708,0.101,10.965,10.961583,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,87,ok,,,2,71.689583,2017,5,10.941,0.122,11.16,11.162625,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,4,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,88,ok,,,1,67.626417,2012,5,10.44,0.144,10.599,10.568958,886,708,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,89,ok,,,1,70.889291,2017,5,12.268,0.169,13.411,13.38625,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,7,7,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,90,ok,,,1,73.238459,2014,5,13.461,0.132,12.022,12.021792,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,91,ok,,,1,67.68125,2017,5,11.301,0.095,10.338,10.300375,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,92,ok,,,1,71.389292,2015,5,11.059,0.17,10.472,10.450209,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,93,ok,,,1,75.37424999,2015,5,12.265,0.129,12.922,12.948,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,5,0.8,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,94,ok,,,1,72.831584,2016,5,11.284,0.113,10.918,10.886791,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,95,ok,,,1,73.924416,2012,5,10.892,0.137,11.303,11.278541,886,709,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,96,ok,,,1,74.714417,2017,5,10.713,0.105,11.448,11.497916,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,97,ok,,,3,76.08324999,2015,5,10.51,0.178,11.018,10.986542,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,98,ok,,,1,70.801,2015,5,10.27,0.095,11.5,11.5385,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,99,ok,,,2,73.276583,2014,5,13.71,0.165,10.788,10.772042,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,100,ok,,,2,72.09237501,2013,5,11.057,0.11,10.623,10.590291,887,709,417,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,4,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,101,ok,,,1,69.332958,2011,5,10.321,0.164,10.913,10.87716599,886,708,417,2011,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,102,ok,,,1,81.874584,2012,5,15.184,0.176,12.541,12.51791599,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,103,timeout,wait_m6,0,3,508.445792,356,1,6.341,0,0,0,356,0,0,356,1,0,0,1,1.7631E+12,,heavy,0.25,25,0,10,10,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,104,ok,,,2,75.910333,2012,5,11.052,0.093,11.128,11.131083,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,3,4,0.75,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,105,ok,,,1,71.240916,2007,5,11.531,0.135,11.727,11.699041,884,707,416,2007,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,106,ok,,,1,89.654167,2008,5,15.753,0.201,13.797,14.063541,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,5,0.8,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,107,timeout,wait_m4,0,3,304.676334,97,1,4.155,0,0,0,97,0,0,97,1,0,0,1,,,heavy,0.25,25,0,5,5,1,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,108,ok,,,2,69.94775,2017,5,11.966,0.148,10.727,10.694959,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,109,timeout,wait_m4,0,3,304.931583,97,1,3.958,0,0,0,97,0,0,97,1,0,0,1,,,heavy,0.25,25,0,5,5,1,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,110,ok,,,1,71.780667,2012,5,12.793,0.104,11.045,11.003167,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,111,ok,,,1,70.662625,2012,5,10.207,0.093,10.41,10.36029201,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,112,ok,,,1,69.75725,2015,5,10.625,0.091,11.213,11.180709,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,113,ok,,,1,71.56733301,2014,5,11.829,0.128,10.592,10.551625,887,709,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,114,ok,,,1,75.736542,2014,5,12.257,0.103,10.603,10.572959,887,709,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,115,ok,,,1,72.701958,2011,5,11.573,0.118,10.471,10.450625,886,708,417,2011,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,116,ok,,,2,75.694583,2014,5,10.778,0.113,11.439,11.459,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,117,timeout,wait_m4,0,3,305.028792,97,1,3.861,0,0,0,97,0,0,97,1,0,0,1,,,heavy,0.25,25,0,6,6,1,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,118,ok,,,1,71.316417,2015,5,10.505,0.108,11.412,11.413042,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,119,ok,,,1,73.649917,2014,5,10.511,0.126,11.301,11.279375,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,120,ok,,,1,71.27075,2010,5,10.408,0.081,10.826,10.794417,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,121,timeout,wait_m4,0,3,304.633834,97,1,3.937,0,0,0,97,0,0,97,1,0,0,1,,,heavy,0.25,25,0,4,5,0.8,1,3,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,122,ok,,,1,72.88691701,2014,5,10.463,0.138,10.576,10.547417,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,123,ok,,,1,79.207166,2015,5,12.692,0.108,10.9,10.9075,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,124,ok,,,3,73.81825001,2010,5,10.498,0.09,10.391,10.368334,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,125,ok,,,1,72.536208,2015,5,11.288,0.153,11.528,11.48391701,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,126,ok,,,3,68.778917,2012,5,11.14,0.115,11.083,11.051167,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,5,0.8,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,127,ok,,,1,73.442625,2016,5,11.118,0.116,10.73,10.709166,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,128,ok,,,1,73.597792,2012,5,10.421,0.132,11.054,11.018209,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,129,ok,,,1,73.858667,2014,5,12.039,0.109,11.577,11.615459,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,130,ok,,,2,68.0415,2013,5,11.464,0.136,10.732,10.697,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,131,ok,,,1,69.212959,2017,5,10.37,0.171,10.775,10.770041,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,132,ok,,,1,90.617875,2013,5,22.47,0.207,16.013,16.014125,887,707,419,2013,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,7,0.714285714,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,133,ok,,,1,89.790625,2016,5,15.29,0.198,16.112,16.446708,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,134,ok,,,1,73.134166,2010,5,10.485,0.166,10.627,10.593542,885,707,418,2010,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,135,ok,,,1,67.206875,2015,5,10.593,0.12,12.308,12.330791,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,136,ok,,,1,71.756083,2017,5,10.965,0.098,12.537,12.566833,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,137,ok,,,1,71.729458,2014,5,11.114,0.139,11.889,11.92970799,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,138,ok,,,1,71.608958,2017,5,10.611,0.082,10.396,10.366833,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,139,ok,,,1,73.573583,2014,5,11.883,0.12,12.633,12.767084,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,heavy,0.25,25,0,0,2,0,0,0,,,,,,,,
