scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z1_online_only,LEO_ONLY,12,0,200,2,76,ok,,0,1,29.80387499,374,1,3.597,13.372,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,77,ok,,0,1,35.994042,374,1,3.586,13.721,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,78,ok,,0,1,34.78695801,374,1,3.729,13.95,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,79,ok,,0,1,30.42841601,374,1,3.735,13.481,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,80,ok,,0,1,32.35025,374,1,3.68,13.547,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,81,ok,,0,1,35.155166,374,1,3.627,13.406,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,82,ok,,0,1,33.390333,374,1,3.715,13.771,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,83,ok,,0,1,33.33754101,374,1,3.473,12.904,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,84,ok,,0,1,31.855334,374,1,3.693,13.347,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,85,ok,,0,1,32.13483299,374,1,3.556,13.474,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,86,ok,,0,1,31.51537501,374,1,3.539,13.603,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
