scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index,,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,3,ok,,0,1,135.693,208,6,0.578,0.062,0.035,0.035,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,4,ok,,0,3,124.219541,208,6,0.642,0.104,0.072,0.072,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,30,32,0.9375,2,8,,,,,,0,7,0.144,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,5,ok,,0,2,432.292625,224,7,1.113,0.105,0.105,0.105,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,22,26,0.846153846,0,0,,,,,,0,7,0.21,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,6,ok,,0,2,121.846959,208,6,0.559,0.076,0.076,0.076,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,14,18,0.777777778,0,0,,,,,,0,7,0.152,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,7,ok,,0,1,131.434958,208,6,0.485,0.043,0.058,0.058,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,8,ok,,0,2,450.805583,224,7,3.113,0.196,0.259,0.259,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,30,30,1,0,0,,,,,,0,7,0.518,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,9,ok,,0,3,737.935625,240,8,1.74,0.122,0.223,0.223,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,38,44,0.863636364,0,0,,,,,,0,7,0.446,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,10,ok,,0,2,141.7275,208,6,2.119,0.291,0.167,0.167,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,12,24,0.5,0,0,,,,,,0,7,0.334,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,11,ok,,0,3,451.056084,224,7,3.636,0.295,0.199,0.199,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,42,42,1,2,8,,,,,,0,7,0.398,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,12,ok,,0,1,751.258792,240,8,1.795,0.153,0.167,0.167,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,14,16,0.875,0,0,,,,,,0,7,0.334,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,13,ok,,0,2,137.331375,208,6,2.272,0.288,0.277,0.277,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,25,25,1,0,0,,,,,,0,7,0.554,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,14,ok,,0,2,141.204833,208,6,1.97,0.227,0.249,0.249,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,4,11,0.363636364,0,0,,,,,,0,7,0.498,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,15,ok,,0,3,138.928166,208,6,1.419,0.287,0.203,0.203,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,34,0.529411765,0,0,,,,,,0,7,0.406,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,16,ok,,0,1,114.60025,208,6,0.554,0.061,0.053,0.053,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,7,0.106,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,17,ok,,0,2,138.559,208,6,1.091,0.164,0.261,0.261,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,2,12,0.166666667,0,0,,,,,,0,7,0.522,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,18,ok,,0,1,126.653375,208,6,0.663,0.098,0.06,0.06,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.12,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,19,ok,,0,2,740.869792,416,8,2.987,0.106,0.099,0.099,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,38,40,0.95,0,0,,,,,,0,7,0.198,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,20,ok,,0,1,118.012792,208,6,0.447,0.031,0.049,0.049,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.098,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,21,ok,,0,1,769.747542,240,8,2.894,0.213,0.535,0.535,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,1.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,22,ok,,0,2,120.672042,208,6,0.649,0.11,0.07,0.07,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,16,20,0.8,0,0,,,,,,0,7,0.14,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,23,ok,,0,1,746.923667,240,8,2.864,0.188,0.211,0.211,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,0.422,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,24,error,,0,3,1025.355459,608,9,3.179,0.287,0,0,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,61,61,1,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,25,ok,,0,1,127.665001,208,6,0.568,0.148,0.089,0.089,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.178,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,26,ok,,0,3,137.670417,208,6,1.671,0.215,0.246,0.246,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,16,24,0.666666667,0,0,,,,,,0,7,0.492,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,27,ok,,0,1,746.295293,240,8,2.026,0.155,0.137,0.137,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,0.274,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,28,ok,,0,2,735.078,240,8,1.426,0.08,0.122,0.122,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,28,32,0.875,0,0,,,,,,0,7,0.244,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,29,ok,,0,1,134.05425,208,6,0.489,0.046,0.053,0.053,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,7,7,1,0,0,,,,,,0,7,0.106,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,30,failed,leo_timeout,0,3,916.299459,48,3,1.324,0,0,0,0,,,storm→storm,0.0225,,,50,50,1,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,31,ok,,0,1,158.652667,208,6,0.659,0.077,0.088,0.088,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,7,7,1,0,0,,,,,,0,7,0.176,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,32,failed,leo_timeout,0,3,908.684667,48,3,1.078,0,0,0,0,,,storm→storm,0.0225,,,41,41,1,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,33,ok,,0,1,116.019541,208,6,0.431,0.042,0.039,0.039,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,34,failed,leo_timeout,0,3,909.206834,48,3,1.104,0,0,0,0,,,storm→storm,0.0225,,,42,42,1,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,35,ok,,0,1,128.036209,208,6,0.436,0.051,0.041,0.041,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,1,5,0.2,0,0,,,,,,0,7,0.082,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,36,ok,,0,3,448.510083,224,7,2.611,0.256,0.642,0.642,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,48,48,1,0,0,,,,,,0,7,1.284,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,37,ok,,0,2,120.384625,208,6,0.581,0.086,0.077,0.077,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,16,17,0.941176471,0,0,,,,,,0,7,0.154,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,38,ok,,0,1,421.283417,224,7,0.929,0.082,0.068,0.068,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,9,0.666666667,0,0,,,,,,0,7,0.136,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,39,ok,,0,1,730.752709,240,8,1.264,0.04,0.04,0.04,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,40,ok,,0,1,758.222792,240,8,2.658,0.265,0.162,0.162,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,0.324,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,41,ok,,0,2,124.630583,208,6,0.618,0.077,0.063,0.063,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,2,9,0.222222222,0,0,,,,,,0,7,0.126,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,42,ok,,0,2,129.372958,208,6,1.483,0.146,0.126,0.126,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,27,27,1,1,1,,,,,,1,7,0.252,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,43,ok,,0,1,739.027876,240,8,1.753,0.088,0.077,0.077,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,14,15,0.933333333,0,0,,,,,,0,7,0.154,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,44,failed,leo_timeout,0,3,916.72525,48,3,1.434,0,0,0,0,,,storm→storm,0.0225,,,40,40,1,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,45,ok,,0,1,131.080417,208,6,0.578,0.069,0.058,0.058,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,4,5,0.8,0,0,,,,,,0,7,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,46,ok,,0,1,433.930751,400,7,0.995,0.318,0.182,0.182,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,8,10,0.8,0,0,,,,,,0,7,0.364,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,47,ok,,0,3,145.122166,208,6,1.625,0.269,0.162,0.162,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,43,43,1,0,0,,,,,,0,7,0.324,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,48,ok,,0,2,435.390375,224,7,1.162,0.099,0.086,0.086,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,16,21,0.761904762,2,8,,,,,,0,7,0.172,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,49,ok,,0,2,430.930458,400,7,1.493,0.084,0.077,0.077,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,2,15,0.133333333,0,0,,,,,,0,7,0.154,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,50,failed,leo_timeout,0,3,910.673709,48,3,1.622,0,0,0,0,,,storm→storm,0.0225,,,43,45,0.955555556,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,51,failed,ack_timeout,0,3,1577.037918,624,9,1.715,0.089,0,0,0,,,storm→storm,0.0225,,,60,66,0.909090909,0,0,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,52,ok,,0,1,430.179834,224,7,0.879,0.054,0.047,0.047,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,5,8,0.625,0,0,,,,,,0,7,0.094,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,53,ok,,0,1,119.780875,208,6,0.577,0.074,0.064,0.064,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,1,3,0.333333333,0,0,,,,,,0,7,0.128,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,54,ok,,0,1,132.422833,208,6,0.491,0.039,0.045,0.045,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.09,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,55,ok,,0,1,138.738583,208,6,0.491,0.062,0.192,0.192,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.384,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,56,ok,,0,2,140.590083,208,6,2.696,0.295,0.224,0.224,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,24,24,1,0,0,,,,,,0,7,0.448,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,57,ok,,0,1,426.99825,224,7,1.03,0.128,0.074,0.074,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,4,8,0.5,0,0,,,,,,0,7,0.148,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,58,ok,,0,3,417.774876,224,7,1.515,0.087,0.056,0.056,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,44,45,0.977777778,0,0,,,,,,0,7,0.112,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,59,failed,leo_timeout,0,3,903.828876,48,3,0.722,0,0,0,0,,,storm→storm,0.0225,,,40,45,0.888888889,0,0,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,60,ok,,0,2,437.103375,400,7,1.283,0.245,0.228,0.228,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,14,20,0.7,0,0,,,,,,0,7,0.456,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,61,ok,,0,1,735.285708,240,8,2.182,0.199,0.118,0.118,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,14,0.428571429,0,0,,,,,,0,7,0.236,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,62,ok,,0,2,436.488042,224,7,2.364,0.166,0.131,0.131,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,24,24,1,2,8,,,,,,0,7,0.262,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,63,error,,0,3,692.331042,592,8,2.06,0.092,0,0,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,54,60,0.9,0,0,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,64,ok,,0,1,742.393709,240,8,3.562,0.257,0.247,0.247,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,15,0.4,0,0,,,,,,0,7,0.494,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,65,ok,,0,3,724.261417,240,8,1.757,0.14,0.131,0.131,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,50,58,0.862068966,0,0,,,,,,0,7,0.262,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,66,ok,,0,1,130.424958,208,6,0.596,0.09,0.067,0.067,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.134,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,67,ok,,0,1,133.751625,208,6,0.435,0.032,0.044,0.044,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.088,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,68,failed,ack_timeout,0,3,1575.811708,624,9,2.437,0.065,0,0,0,,,storm→storm,0.0225,,,54,66,0.818181818,0,0,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,69,ok,,0,3,135.259334,208,6,1.68,0.247,0.221,0.221,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,38,38,1,0,0,,,,,,0,7,0.442,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,70,ok,,0,1,128.824541,208,6,0.457,0.032,0.045,0.045,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,7,0,0,0,,,,,,0,7,0.09,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,71,ok,,0,3,429.846708,224,7,1.271,0.121,0.189,0.189,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,34,41,0.829268293,0,0,,,,,,0,7,0.378,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,72,ok,,0,3,730.074167,240,8,1.426,0.049,0.048,0.048,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,33,39,0.846153846,0,0,,,,,,0,7,0.096,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,73,failed,ack_timeout,0,3,972.470459,592,7,1.335,0.142,0,0,0,,,storm→storm,0.0225,,,48,55,0.872727273,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,74,ok,,0,2,430.37375,224,7,1.43,0.155,0.088,0.088,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,12,16,0.75,0,0,,,,,,0,7,0.176,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,75,ok,,0,1,756.901459,240,8,3.139,0.266,0.65,0.65,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,16,0.375,0,0,,,,,,0,7,1.3,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,76,failed,leo_timeout,0,3,912.373917,48,3,1.194,0,0,0,0,,,storm→storm,0.0225,,,29,41,0.707317073,4,16,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,77,error,,0,3,706.393375,592,8,2.469,0.082,0,0,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,42,56,0.75,2,8,,,,,,0,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,78,ok,,0,2,140.003333,208,6,1.805,0.176,0.111,0.111,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,8,19,0.421052632,0,0,,,,,,0,7,0.222,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,79,ok,,0,1,741.551876,240,8,2.768,0.183,0.207,0.207,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,18,18,1,0,0,,,,,,0,7,0.414,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,80,failed,ack_timeout,0,3,964.837542,592,7,1.358,0.159,0,0,0,,,storm→storm,0.0225,,,24,32,0.75,2,7,,,,,,1,7,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,81,ok,,0,1,126.786083,208,6,0.512,0.037,0.059,0.059,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.118,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,82,ok,,0,1,127.624667,208,6,0.568,0.09,0.088,0.088,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,7,0,1,1,,,,,,1,7,0.176,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,83,ok,,0,1,450.610375,224,7,2.63,0.18,0.176,0.176,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,8,10,0.8,0,0,,,,,,0,7,0.352,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,84,ok,,0,1,138.570333,208,6,0.5,0.039,0.055,0.055,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.11,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,85,ok,,0,2,418.0985,224,7,0.972,0.076,0.049,0.049,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,27,27,1,0,0,,,,,,0,7,0.098,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,86,ok,,0,1,422.159,224,7,0.841,0.095,0.109,0.109,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,8,9,0.888888889,0,0,,,,,,0,7,0.218,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,87,ok,,0,1,122.99975,208,6,0.425,0.031,0.043,0.043,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.086,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,88,ok,,0,2,443.103167,224,7,14.977,0.246,0.246,0.246,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,30,30,1,0,0,,,,,,0,7,0.492,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,89,ok,,0,2,426.350834,224,7,1.829,0.097,0.084,0.084,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,23,23,1,3,9,,,,,,1,7,0.168,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,90,ok,,0,1,132.363417,208,6,0.422,0.044,0.044,0.044,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,0,6,0,0,0,,,,,,0,7,0.088,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,91,ok,,0,2,129.748083,208,6,0.725,0.058,0.164,0.164,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,10,0.6,0,0,,,,,,0,7,0.328,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,92,ok,,0,2,415.394958,224,7,1.692,0.103,0.052,0.052,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,24,25,0.96,0,0,,,,,,0,7,0.104,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,93,ok,,0,2,430.430542,224,7,1.409,0.076,0.065,0.065,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,26,27,0.962962963,0,0,,,,,,0,7,0.13,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,94,ok,,0,2,733.556041,240,8,1.861,0.205,0.233,0.233,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,16,28,0.571428571,2,8,,,,,,0,7,0.466,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,95,ok,,0,2,114.285166,208,6,0.47,0.037,0.069,0.069,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,12,14,0.857142857,0,0,,,,,,0,7,0.138,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,96,ok,,0,3,116.710042,208,6,0.693,0.081,0.071,0.071,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,22,24,0.916666667,0,0,,,,,,0,7,0.142,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,97,ok,,0,1,730.927833,416,8,2.327,0.102,0.068,0.068,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,17,17,1,0,0,,,,,,0,7,0.136,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,98,ok,,0,1,126.935417,208,6,0.695,0.113,0.073,0.073,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,2,4,0.5,0,0,,,,,,0,7,0.146,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,99,ok,,0,1,437.776458,400,7,0.919,0.399,0.227,0.227,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,12,12,1,0,0,,,,,,0,7,0.454,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,100,ok,,0,2,754.542083,240,8,2.91,0.399,0.199,0.199,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,36,36,1,0,0,,,,,,0,7,0.398,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,101,ok,,0,1,129.450833,208,6,0.539,0.068,0.076,0.076,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,4,5,0.8,0,0,,,,,,0,7,0.152,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,102,ok,,0,1,433.093375,224,7,1.764,0.203,0.253,0.253,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,12,12,1,0,0,,,,,,0,7,0.506,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,103,ok,,0,1,134.590459,208,6,0.592,0.046,0.044,0.044,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,7,7,1,0,0,,,,,,0,7,0.088,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,104,ok,,0,2,447.67525,224,7,2.749,0.217,0.161,0.161,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,30,30,1,0,0,,,,,,0,7,0.322,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,105,ok,,0,1,420.898208,224,7,0.928,0.083,0.057,0.057,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,8,0.75,0,0,,,,,,0,7,0.114,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,106,ok,,0,3,1044.417751,608,9,2.227,0.109,0.063,0.063,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,52,52,1,2,8,,,,,,0,7,0.126,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,24.000/24.000,,300,2,107,ok,,0,1,125.422209,208,6,0.79,0.09,0.105,0.105,0,1.76304E+12,1.76304E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,7,0.21,,,,,,,,,,,
