scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y2_rain_fade,RAIN_FADE,14,0.2,300,2,15,ok,,0,1,31.765249994350597,1018.0,1,3.6270000000000024,13.719000000000051,1762231615468,1762231615478,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,16,ok,,0,1,32.05991700087907,1021.0,1,3.875000000000007,14.05200000000059,1762231615947,1762231615958,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,17,ok,,0,1,39.175792000605725,1021.0,1,4.125000000000007,15.200999999999112,1762231616385,1762231616398,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,18,ok,,0,1,36.79000000556698,1021.0,1,4.591999999999999,14.04699999999957,1762231616834,1762231616847,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,19,ok,,0,2,43.846665997989476,2040.0,2,7.262000000000008,16.21600000000035,1762231617760,1762231617778,moderate,0.5,50.0,0.0,3,3,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,20,ok,,0,1,37.57791600219207,1021.0,1,4.139000000000003,14.657000000000153,1762231618175,1762231618188,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,1,ok,,0,1,50.955958002305124,1020.0,1,15.396,14.59100000000035,1762231618724,1762231618750,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,2,ok,,0,1,32.381750002969056,1020.0,1,3.720000000000006,13.858999999999469,1762231619099,1762231619111,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,3,ok,,0,1,35.15862499625655,1021.0,1,3.780999999999999,13.636000000000422,1762231619494,1762231619505,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,4,ok,,0,1,37.988125004631,1021.0,1,3.6670000000000016,13.84900000000016,1762231619883,1762231619896,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
