scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,89,ok,,0,1,34.132917,663,1,0.505,3.056,3.974875,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,90,ok,,0,1,35.255083,663,1,0.544,3.148,4.189833,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,91,ok,,0,1,33.235459,663,1,0.567,3.195,4.213125001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,92,ok,,0,1,37.602834,663,1,0.555,3.287,4.318833,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,93,ok,,0,1,33.537083,663,1,0.515,3.121,3.835916999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,94,ok,,0,1,32.177917,663,1,0.726,3.291,4.922208002,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,95,ok,,0,1,35.898,663,1,0.562,4.576,6.071291,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,96,ok,,0,1,31.547209,663,1,0.642,3.039,4.596166998,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,97,ok,,0,1,30.730834,663,1,0.612,3.311,4.0405,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,98,ok,,0,1,31.715542,663,1,0.522,3.132,4.108208999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,99,ok,,0,1,32.578,663,1,0.526,3.115,4.072,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,100,ok,,0,1,33.63625,663,1,0.6,3.298,4.097499999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,101,ok,,0,1,28.749084,663,1,0.526,3.148,3.873458001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,102,ok,,0,1,36.2385,663,1,0.569,3.282,4.096209001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,103,ok,,0,1,30.386,663,1,0.517,3.117,3.806040999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,104,ok,,0,1,29.124792,663,1,0.525,3.419,4.215375,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,105,ok,,0,1,32.835041,663,1,0.564,2.956,3.770583,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,106,ok,,0,1,37.073209,663,1,0.727,3.401,4.103625,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,107,ok,,0,1,34.460208,663,1,0.564,3.26,4.239416001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,108,ok,,0,1,31.816625,663,1,0.522,3.196,4.122167,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,109,ok,,0,1,33.125542,663,1,0.518,3.24,4.272583001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,110,ok,,0,1,32.855709,663,1,0.539,3.355,4.265416001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,111,ok,,0,1,34.360042,663,1,0.544,3.187,3.934416,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,112,ok,,0,1,31.447333,663,1,0.525,3.118,4.131583,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,113,ok,,0,1,34.633,663,1,0.54,3.308,4.068624999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,114,ok,,0,1,32.827292,663,1,0.551,3.115,4.170291,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,115,ok,,0,1,34.053041,663,1,0.553,3.177,4.120875001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,116,ok,,0,1,34.0995,663,1,0.884,3.31,4.085458999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,117,ok,,0,1,34.872834,663,1,0.526,3.256,4.287665999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,118,ok,,0,1,38.28325,663,1,0.557,3.435,4.194083,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,119,ok,,0,1,29.944375,663,1,0.525,3.197,4.203333001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,120,ok,,0,1,33.549083,663,1,0.524,3.347,4.226000001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,121,ok,,0,1,26.899,663,1,0.533,3.142,3.873958,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,122,ok,,0,1,31.790375,663,1,0.552,3.201,4.277417,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,123,ok,,0,1,32.5195,663,1,0.546,3.301,4.303,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,124,ok,,0,1,31.544583,663,1,0.511,3.169,4.143,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,125,ok,,0,1,33.487584,663,1,0.534,3.148,4.129250001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,126,ok,,0,1,32.371458,663,1,0.543,3.184,4.262582999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,127,ok,,0,1,32.794833,663,1,0.522,3.173,3.964458001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,128,ok,,0,1,37.62125,663,1,0.56,3.158,4.186833999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,129,ok,,0,1,35.455,663,1,0.83,3.432,4.499084002,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,130,ok,,0,1,31.573584,663,1,0.502,3.089,4.004541999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,131,ok,,0,1,28.389334,663,1,0.528,3.106,4.071584,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,132,ok,,0,1,33.973833,663,1,0.662,2.918,3.782541,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,133,ok,,0,1,31.944875,663,1,0.542,3.201,4.200709,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,134,ok,,0,1,36.951333,663,1,0.633,3.175,4.250541999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,135,ok,,0,1,33.548208,663,1,0.543,3.244,4.195375001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,136,ok,,0,1,34.143708,663,1,0.734,3.224,4.304417,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,137,ok,,0,1,33.044292,663,1,1.076,3.749,4.744208001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,138,ok,,0,1,31.265084,663,1,0.607,3.133,3.91575,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,139,ok,,0,1,33.94725,663,1,0.539,3.355,4.372417001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,140,ok,,0,1,32.3375,663,1,0.546,3.119,4.150250001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,4,0.25,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,141,ok,,0,1,33.930292,663,1,0.535,3.149,4.132041,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,142,ok,,0,1,30.919375,663,1,0.523,3.187,4.230542001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,143,ok,,0,1,31.460083,663,1,0.508,3.275,3.968625,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,144,ok,,0,1,38.038042,663,1,1.195,3.372,4.120583,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,145,ok,,0,1,32.476917,663,1,0.637,3.279,4.288458,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,146,ok,,0,1,52.546334,663,1,1.393,6.204,22.250541,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,147,ok,,0,1,33.136292,663,1,0.574,4.097,5.32,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,4,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,148,ok,,0,1,41.072626,663,1,0.523,3.247,4.278209,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,149,ok,,0,1,29.559083,663,1,0.646,3.024,4.001042,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,150,ok,,0,1,28.564292,663,1,0.516,3.14,4.215292,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,151,ok,,0,1,28.029917,663,1,0.536,3.164,3.886707998,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,152,ok,,0,1,29.605667,663,1,0.533,3.16,3.973708001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,153,ok,,0,1,32.798334,663,1,0.509,3.29,4.299415999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,154,ok,,0,1,29.755375,663,1,0.501,3.162,4.196333,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,155,ok,,0,1,31.830459,663,1,0.533,3.079,4.049458001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,156,ok,,0,1,33.409166,663,1,0.641,3.158,4.197875,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,157,ok,,0,1,31.106667,663,1,0.503,3.144,4.135499999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,158,ok,,0,1,32.784833,663,1,0.553,3.262,4.3155,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,159,ok,,0,1,33.780209,663,1,0.556,3.167,4.158625001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,160,ok,,0,1,30.323875,663,1,0.533,3.275,4.315375001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,161,ok,,0,1,29.083458,663,1,0.51,3.001,3.600708,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,162,ok,,0,2,542.658209,1326,2,1.711,8.215,10.899833,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,4,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,163,ok,,0,1,37.086333,663,1,0.851,4.231,5.834792,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,164,ok,,0,1,35.854167,663,1,0.534,3.366,4.056583,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,165,ok,,0,1,38.5565,663,1,0.527,3.42,4.240958,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,166,ok,,0,1,32.423875,663,1,0.551,3.145,4.175375001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,167,ok,,0,1,33.168,663,1,0.559,3.165,4.286916999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,168,ok,,0,1,28.467959,663,1,0.501,3.122,4.113208,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,169,ok,,0,1,31.088708,663,1,0.518,3.164,3.971165999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,170,ok,,0,1,31.414666,663,1,0.542,3.173,3.983792001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,171,ok,,0,1,33.04425,663,1,0.639,3.477,4.297333,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,172,ok,,0,1,35.484916,663,1,0.575,3.135,4.119959,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,173,ok,,0,1,35.8585,663,1,0.663,3.164,4.233125001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,174,ok,,0,1,34.658459,663,1,0.523,3.304,4.314,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,175,ok,,0,2,558.463667,1326,2,1.442,9.592,12.076667,1.76278E+12,1.76278E+12,moderate,0.5,50,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,176,ok,,0,1,26.953501,663,1,0.578,3.183,4.265957999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,177,ok,,0,1,31.114458,663,1,0.509,3.149,3.790999999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,178,ok,,0,1,29.721042,663,1,0.511,3.208,4.291040999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,179,ok,,0,1,35.614708,663,1,0.522,3.131,4.14275,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,180,ok,,0,1,32.478667,663,1,0.607,3.297,4.123708,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,181,ok,,0,1,29.340041,663,1,0.539,3.022,4.028042,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,182,ok,,0,1,27.797,663,1,0.66,2.843,3.862458001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,183,ok,,0,1,33.602083,663,1,0.535,3.174,4.170291,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,184,ok,,0,1,34.769167,663,1,0.809,3.372,4.184416999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,185,ok,,0,1,34.031167,663,1,0.531,3.471,4.313124999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,186,ok,,0,1,33.612,663,1,0.556,3.195,4.304874999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,187,ok,,0,1,34.184334,663,1,0.542,3.161,4.147125001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,188,ok,,0,1,34.743583,663,1,0.526,3.155,4.089541999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,189,ok,,0,1,32.296833,663,1,0.525,3.187,4.200833,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,190,ok,,0,1,32.72025,663,1,0.503,3.136,4.133167,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,191,ok,,0,1,32.687333,663,1,0.512,3.171,4.165625,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,192,ok,,0,1,31.390792,663,1,0.522,3.119,4.175292001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,193,ok,,0,1,28.160667,663,1,0.558,3.14,4.020334,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,194,ok,,0,1,33.415583,663,1,0.547,3.224,4.009791,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,195,ok,,0,1,34.599375,663,1,0.822,3.326,4.063375001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,196,ok,,0,1,32.207,663,1,0.531,3.112,4.100458,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,197,ok,,0,1,35.061792,663,1,0.558,3.179,4.153666001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,198,ok,,0,1,32.326167,663,1,0.52,3.171,4.246166,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,199,ok,,0,1,31.318292,663,1,0.523,3.017,3.965291,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,200,ok,,0,1,30.853125,663,1,0.502,3.139,4.256333001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,201,ok,,0,1,30.398042,663,1,0.545,3.219,4.036791001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,202,ok,,0,1,36.292125,663,1,0.581,3.265,4.371749999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,203,ok,,0,1,31.627,663,1,0.569,3.314,4.343291999,1.76278E+12,1.76278E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,204,ok,,0,1,40.653833,663,1,0.785,6.074,6.958666001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,205,ok,,0,1,33.43925,663,1,0.52,3.158,4.092959,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,206,ok,,0,1,32.982167,663,1,0.713,3.04,4.079709001,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,207,ok,,0,1,35.370042,663,1,0.613,3.105,4.108833,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.2,400,2,208,ok,,0,1,33.472417,663,1,0.632,3.297,4.125791,1.76278E+12,1.76278E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,,,,,,,,,
