scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,400,2,17,ok,,0,2,61.497959000917035,2040.0,2,11.885000000000012,30.592999999999847,1762180020345,1762180020365,,,,,,,,,,short,7575,359,251,167,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,18,ok,,0,1,32.851459000085015,1021.0,1,3.924999999999997,14.51299999999992,1762180029674,1762180029684,,,,,,,,,,short,6437,856,296,185,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,19,ok,,0,2,55.78737600080785,2040.0,2,10.918,30.42899999999986,1762180037828,1762180037847,,,,,,,,,,short,5985,313,334,238,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,20,ok,,0,2,60.79041699922527,2042.0,2,11.198999999999998,30.5329999999999,1762180045630,1762180045652,,,,,,,,,,short,7592,493,309,255,2
z3_short_window,SHORT_WINDOW,12,0.5,200,2,1,ok,,0,1,33.66262500094308,1021.0,1,3.6159999999999926,14.299999999999955,1762180054335,1762180054346,,,,,,,,,,mid,8878,669,346,176,0
z3_short_window,SHORT_WINDOW,12,0.5,200,2,2,ok,,0,1,35.07141699992644,1021.0,1,4.117000000000004,14.40800000000013,1762180065210,1762180065223,,,,,,,,,,mid,10216,880,345,169,0
z3_short_window,SHORT_WINDOW,12,0.5,200,2,3,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,mid,9423,271,260,177,3
z3_short_window,SHORT_WINDOW,12,0.5,200,2,4,ok,,0,2,56.00883400074963,2042.0,2,10.293,31.251000000000204,1762180088411,1762180088430,,,,,,,,,,mid,9738,498,306,272,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,5,ok,,0,1,37.01408300003095,1021.0,1,4.129000000000005,14.581000000000131,1762180099794,1762180099808,,,,,,,,,,mid,12459,862,344,235,2
z3_short_window,SHORT_WINDOW,12,0.5,200,2,6,ok,,0,1,30.89729099883698,1021.0,1,3.5100000000000016,13.078000000000202,1762180113841,1762180113852,,,,,,,,,,mid,13772,675,212,228,3
z3_short_window,SHORT_WINDOW,12,0.5,200,2,7,ok,,0,2,53.91541700009839,2042.0,2,11.613,27.652000000000044,1762180129554,1762180129574,,,,,,,,,,mid,11149,338,206,246,4
z3_short_window,SHORT_WINDOW,12,0.5,200,2,8,ok,,0,1,33.27533300034702,1021.0,1,4.225000000000001,13.79300000000012,1762180142127,1762180142139,,,,,,,,,,mid,8908,819,337,231,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,9,ok,,0,1,32.254833000479266,1021.0,1,3.8260000000000005,13.267000000000053,1762180152792,1762180152803,,,,,,,,,,mid,10093,815,325,233,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,10,ok,,0,2,60.12129100054153,2042.0,2,10.756000000000007,29.878000000000156,1762180164878,1762180164900,,,,,,,,,,mid,13417,550,331,163,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,11,ok,,0,2,58.2974999997532,2040.0,2,11.663999999999994,29.69100000000003,1762180179951,1762180179974,,,,,,,,,,mid,9590,517,285,278,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,12,ok,,0,2,57.49458299942489,2040.0,2,10.428999999999995,28.986000000000104,1762180191006,1762180191024,,,,,,,,,,mid,9744,273,333,155,0
z3_short_window,SHORT_WINDOW,12,0.5,200,2,13,ok,,0,1,29.55633400051738,1021.0,1,3.612000000000009,13.388000000000147,1762180202271,1762180202282,,,,,,,,,,mid,10791,709,277,240,3
z3_short_window,SHORT_WINDOW,12,0.5,200,2,14,ok,,0,1,32.79741599908448,1021.0,1,4.237000000000002,15.492999999999938,1762180214956,1762180214967,,,,,,,,,,mid,9831,841,265,221,1
