scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.1,200,2,11,failed,handover_request,0,2,18.674958000019615,735,2,0.13999999999999346,21.21100000000024,0.0,0.0,1640,,735,2375,2,,2,4,1761993033491,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,12,failed,handover_request,0,2,19.479832999877544,735,2,0.11999999999999034,21.850000000001273,0.0,0.0,1641,,735,2376,2,,2,4,1761993034542,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,13,failed,handover_request,0,2,15.450207999947452,735,2,0.1529999999999987,21.266999999999825,0.0,0.0,1640,,735,2375,2,,2,4,1761993035539,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,14,failed,handover_request,0,2,15.238959000043906,735,2,0.12099999999999866,21.323999999998705,0.0,0.0,1640,,735,2375,2,,2,4,1761993036534,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,15,failed,handover_request,0,2,18.880916000171055,735,2,0.11900000000000688,21.47699999999986,0.0,0.0,1638,,735,2373,2,,2,4,1761993037518,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,16,failed,handover_request,0,2,17.677499999990687,735,2,0.1039999999999992,21.650000000000546,0.0,0.0,1641,,735,2376,2,,2,4,1761993038612,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,17,failed,handover_request,0,2,19.970875000126398,735,2,0.11400000000000077,21.297999999999774,0.0,0.0,1640,,735,2375,2,,2,4,1761993039598,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,18,failed,handover_request,0,2,13.979042000073605,735,2,0.12599999999999412,21.019999999999527,0.0,0.0,1641,,735,2376,2,,2,4,1761993040565,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,19,failed,handover_request,0,2,15.725791000022582,735,2,0.09399999999999409,21.579999999999927,0.0,0.0,1639,,735,2374,2,,2,4,1761993041578,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,20,failed,handover_request,0,2,19.44745800005876,735,2,0.10800000000000409,21.50799999999981,0.0,0.0,1636,,735,2371,2,,2,4,1761993042624,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,1,failed,handover_request,0,2,16.37799999980416,735,2,0.10599999999999454,21.08600000000024,0.0,0.0,1637,,735,2372,2,,2,4,1761993043584,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,2,failed,handover_request,0,2,17.51295899998695,735,2,0.125,21.182999999999993,0.0,0.0,1640,,735,2375,2,,2,4,1761993044595,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,3,failed,handover_request,0,2,14.954500000158077,735,2,0.17699999999999605,22.738000000001193,0.0,0.0,1641,,735,2376,2,,2,4,1761993045555,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,4,failed,handover_request,0,2,17.209542000045985,735,2,0.11500000000000199,21.2450000000008,0.0,0.0,1639,,735,2374,2,,2,4,1761993046510,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,5,failed,handover_request,0,2,15.207916999997906,735,2,0.12000000000000455,21.871000000000095,0.0,0.0,1640,,735,2375,2,,2,4,1761993047491,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,6,failed,handover_request,0,2,14.666166999859342,735,2,0.1419999999999959,21.163000000000466,0.0,0.0,1638,,735,2373,2,,2,4,1761993048472,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,7,failed,handover_request,0,2,17.310707999968145,735,2,0.10299999999999798,21.318999999999505,0.0,0.0,1641,,735,2376,2,,2,4,1761993049493,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,8,failed,handover_request,0,2,17.403167000111353,735,2,0.134999999999998,21.8070000000007,0.0,0.0,1637,,735,2372,2,,2,4,1761993050479,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,9,failed,handover_request,0,2,15.420374999848718,735,2,0.12199999999999989,20.839999999999236,0.0,0.0,1639,,735,2374,2,,2,4,1761993051485,,,,,,,,,,,,,,,,
