scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ground,bytes_lj,bytes_ln,bytes_total,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,bytes_ue
g1_online_only,LEO_ONLY,24,0.1,200,2,14,ok,,0,2,72.26033400002052,1481.0,4,10.888000000000002,0.04899999999906868,11.011000000000422,11.010000001988374,707.0,418.0,1481.0,2,1,4,1761206650005,1761206650043,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,15,ok,,0,2,74.88437500069267,1485.0,4,10.476000000000003,0.037000000000261934,10.196999999999662,10.194957998464815,709.0,419.0,1485.0,2,1,4,1761206650336,1761206650377,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,16,ok,,0,2,74.78633299979265,1484.0,4,10.166000000000004,0.033999999999650754,10.32699999999977,10.324999999284046,709.0,418.0,1484.0,2,1,4,1761206650680,1761206650719,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,17,ok,,0,2,73.33862499945099,1481.0,4,10.11099999999999,0.04299999999875581,10.851999999999862,10.853458999918075,707.0,418.0,1481.0,2,1,4,1761206651009,1761206651049,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,18,ok,,0,2,74.4213750003837,1484.0,4,10.532,0.03799999999955617,10.000999999999749,9.998624998843297,709.0,418.0,1484.0,2,1,4,1761206651353,1761206651392,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,19,ok,,0,2,77.13095900180633,1483.0,4,10.515000000000004,0.036999999998442945,10.076000000000022,10.073209003166994,708.0,419.0,1483.0,2,1,4,1761206651696,1761206651736,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,20,ok,,0,2,66.78316599936807,1485.0,4,10.107,0.037000000000261934,10.161999999999807,10.159124998608604,709.0,419.0,1485.0,2,1,4,1761206652059,1761206652094,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,1,ok,,0,2,73.06045800214633,1482.0,4,10.671000000000006,0.04799999999886495,10.64700000000039,10.645166999893263,708.0,417.0,1482.0,2,1,4,1761206653082,1761206653121,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,2,ok,,0,2,74.78608299788903,1480.0,4,11.035000000000004,0.05299999999897409,10.628999999999905,10.62804100001813,707.0,417.0,1480.0,2,1,4,1761206653434,1761206653473,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,3,ok,,0,2,79.91470799970557,1483.0,4,10.791000000000004,0.03699999999935244,10.242999999999938,10.239750001346692,708.0,419.0,1483.0,2,1,4,1761206653769,1761206653811,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,4,ok,,0,2,76.9094999996014,1485.0,4,10.820999999999998,0.04199999999946158,10.207000000000335,10.204916998191038,709.0,419.0,1485.0,2,1,4,1761206654124,1761206654163,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,5,ok,,0,2,71.88920800035703,1483.0,4,10.340999999999998,0.03900000000066939,9.910999999999603,9.909166998113506,709.0,417.0,1483.0,2,1,4,1761206654464,1761206654500,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,6,ok,,0,2,102.12520899949595,1484.0,4,10.890999999999991,0.0430000000005748,40.94600000000037,40.982042002724484,709.0,418.0,1484.0,2,1,4,1761206654823,1761206654858,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,7,ok,,0,2,76.98416600032942,1483.0,4,10.642000000000003,0.03900000000066939,10.331000000000131,10.329875000024913,708.0,418.0,1483.0,2,1,4,1761206655190,1761206655231,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,8,ok,,0,2,71.69237499692827,1482.0,4,10.191999999999997,0.039999999999054126,10.24599999999964,10.243208998872433,708.0,417.0,1482.0,2,1,4,1761206655541,1761206655580,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,9,ok,,0,2,74.60733300104039,1480.0,4,10.222999999999992,0.038999999997940904,10.51299999999992,10.510207997867838,707.0,417.0,1480.0,2,1,4,1761206655892,1761206655931,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,10,ok,,0,2,71.13116700202227,1483.0,4,10.403000000000006,0.03800000000046566,10.251999999999953,10.248209000565112,708.0,418.0,1483.0,2,1,4,1761206656239,1761206656278,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,11,ok,,0,2,75.57829199868138,1480.0,4,10.628999999999998,0.03999999999996362,10.24099999999953,10.238625000056345,707.0,417.0,1480.0,2,1,4,1761206656581,1761206656620,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,12,ok,,0,2,79.05766700059758,1481.0,4,11.46,0.054000000000996806,10.831000000000131,10.829083999851719,707.0,418.0,1481.0,2,1,4,1761206656950,1761206656993,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,13,ok,,0,2,69.77712499792688,1479.0,4,10.412000000000006,0.036999999998442945,9.992999999999483,9.989290996600175,707.0,416.0,1479.0,2,1,4,1761206657303,1761206657338,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,14,ok,,0,2,69.29216599746724,1483.0,4,10.319999999999997,0.035000000000763976,10.081000000000131,10.078749997774139,708.0,418.0,1483.0,2,1,4,1761206657629,1761206657665,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,15,ok,,0,2,76.04058300057659,1480.0,4,10.335000000000004,0.03899999999975989,10.29800000000023,10.2957500021148,708.0,416.0,1480.0,2,1,4,1761206657968,1761206658011,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,16,ok,,0,2,79.95508299791254,1485.0,4,10.862000000000002,0.042000000000371074,10.597000000000207,10.596374999295222,709.0,419.0,1485.0,2,1,4,1761206658328,1761206658370,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,17,ok,,0,2,75.08225000128732,1483.0,4,10.541999999999998,0.03799999999955617,10.23299999999972,10.22983400252997,709.0,417.0,1483.0,2,1,4,1761206658669,1761206658711,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,18,ok,,0,2,70.3458749994752,1485.0,4,10.366,0.03800000000046566,10.239000000000033,10.235875000944361,709.0,419.0,1485.0,2,1,4,1761206658997,1761206659032,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,400,2,19,ok,,0,2,76.04616599928704,1479.0,4,11.478999999999996,0.04099999999925785,11.00799999999981,11.00600000063423,707.0,416.0,1479.0,2,1,4,1761206659335,1761206659373,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,400,2,20,ok,,0,2,71.24933299928671,1485.0,4,10.672000000000004,0.04199999999946158,10.186999999999898,10.184167000261368,709.0,419.0,1485.0,2,1,4,1761206659704,1761206659743,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,1,ok,,0,2,68.96387500091805,1482.0,4,10.269000000000002,0.039999999999054126,10.019999999999982,10.01699999687844,708.0,417.0,1482.0,2,1,4,1761206660765,1761206660801,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,2,ok,,0,2,73.37195799846086,1481.0,4,10.238,0.040000000000873115,10.126999999999953,10.123042000486748,707.0,418.0,1481.0,2,1,4,1761206661098,1761206661138,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,3,ok,,0,2,69.3037919991184,1479.0,4,10.399999999999999,0.03900000000157888,10.253000000000156,10.249750001094071,706.0,417.0,1479.0,2,1,4,1761206661442,1761206661478,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,4,ok,,0,2,80.64566699977149,1482.0,4,10.113,0.04500000000007276,10.35300000000052,10.349583000788698,708.0,418.0,1482.0,2,1,4,1761206661780,1761206661824,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,5,ok,,0,2,72.4662079992413,1485.0,4,10.531999999999996,0.03899999999975989,10.321999999999662,10.319124998204643,709.0,419.0,1485.0,2,1,4,1761206662137,1761206662176,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,6,ok,,0,2,75.52337500237627,1485.0,4,10.395000000000003,0.03900000000066939,10.226999999999862,10.223792000033427,709.0,419.0,1485.0,2,1,4,1761206662467,1761206662507,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,7,ok,,0,2,76.27133300047717,1481.0,4,10.532000000000004,0.03899999999975989,10.324999999999818,10.322458001610357,707.0,418.0,1481.0,2,1,4,1761206662817,1761206662857,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,8,ok,,0,2,74.7281669973745,1483.0,4,10.273000000000003,0.03800000000046566,10.173999999999978,10.170667002967093,708.0,418.0,1483.0,2,1,4,1761206663158,1761206663199,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,9,ok,,0,2,73.26383300096495,1483.0,4,10.326999999999995,0.03800000000046566,10.00799999999981,10.00591699994402,709.0,417.0,1483.0,2,1,4,1761206663493,1761206663531,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,10,ok,,0,2,74.70433300113655,1485.0,4,10.433,0.033999999999650754,10.203999999999724,10.201292003330309,709.0,419.0,1485.0,2,1,4,1761206663831,1761206663869,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,11,ok,,0,2,72.99249999778112,1480.0,4,10.441999999999993,0.037000000000261934,10.31899999999996,10.323624999728054,707.0,417.0,1480.0,2,1,4,1761206664178,1761206664217,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,12,ok,,0,2,73.05920799990417,1483.0,4,10.345000000000002,0.03799999999955617,10.378000000000156,10.375999998359475,708.0,418.0,1483.0,2,1,4,1761206664516,1761206664556,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,13,ok,,0,2,68.40637500135927,1481.0,4,10.321000000000005,0.03799999999955617,10.329000000000178,10.325208000722341,707.0,418.0,1481.0,2,1,4,1761206664845,1761206664882,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,14,ok,,0,2,73.20483299918124,1483.0,4,10.36,0.03899999999975989,10.128000000000156,10.125249998964136,708.0,418.0,1483.0,2,1,4,1761206665180,1761206665219,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,15,ok,,0,2,71.12754199988558,1483.0,4,9.855999999999995,0.03600000000005821,10.150000000000091,10.148042001674185,708.0,418.0,1483.0,2,1,4,1761206665516,1761206665552,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,16,ok,,0,2,76.04725000055623,1483.0,4,10.494999999999997,0.03599999999914871,10.389000000000124,10.387292000814341,708.0,419.0,1483.0,2,1,4,1761206665842,1761206665882,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,17,ok,,0,2,72.94691700008116,1481.0,4,10.355000000000004,0.03799999999955617,10.222000000000207,10.219708001386607,707.0,418.0,1481.0,2,1,4,1761206666184,1761206666224,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,600,2,18,ok,,0,2,70.94824999876437,1485.0,4,10.309999999999995,0.03699999999935244,10.330000000000382,10.327208001399413,709.0,419.0,1485.0,2,1,4,1761206666531,1761206666569,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,19,ok,,0,2,70.76687500011758,1485.0,4,10.215000000000003,0.037000000000261934,10.088999999999942,10.086333997605834,709.0,419.0,1485.0,2,1,4,1761206666847,1761206666885,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,600,2,20,ok,,0,2,73.56499999877997,1485.0,4,10.777000000000008,0.03800000000046566,10.027999999999793,10.031250003521563,709.0,419.0,1485.0,2,1,4,1761206667176,1761206667214,,,,,,,,,,,,,,,,357.0
