scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,45,ok,,0,1,72.36483399,208,6,0.428,0.024,0.038,0.038,0,1.76287E+12,1.76287E+12,0.076,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,46,ok,,0,1,65.72729201,208,6,0.574,0.041,0.036,0.036,0,1.76287E+12,1.76287E+12,0.072,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,47,ok,,0,1,71.214083,208,6,0.431,0.022,0.027,0.027,0,1.76287E+12,1.76287E+12,0.054,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,48,ok,,0,1,73.651167,208,6,0.453,0.037,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,49,ok,,0,1,66.51654099,208,6,0.434,0.029,0.037,0.037,0,1.76287E+12,1.76287E+12,0.074,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,50,ok,,0,1,78.87979201,208,6,0.419,0.035,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,51,ok,,0,1,75.88170799,208,6,0.42,0.033,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,52,ok,,0,1,74.72237499,208,6,0.457,0.041,0.045,0.045,0,1.76287E+12,1.76287E+12,0.09,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,53,ok,,0,1,76.422167,208,6,0.439,0.027,0.033,0.033,0,1.76287E+12,1.76287E+12,0.066,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,54,ok,,0,1,76.21158399,208,6,0.431,0.037,0.041,0.041,0,1.76287E+12,1.76287E+12,0.082,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,55,ok,,0,1,76.703,208,6,0.463,0.127,0.069,0.069,0,1.76287E+12,1.76287E+12,0.138,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,56,ok,,0,1,71.71033301,208,6,0.423,0.028,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,57,ok,,0,1,77.57945801,208,6,0.447,0.034,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
